Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00085120	-44.61262131	-44.79160309	0.16036953	-5.71154881	-4.56542969	4.80957031	-4.62402344	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00085785	-44.58062744	-44.79160309	0.50167811	-43.86120605	-4.55566406	4.80957031	-4.61914062	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00086450	-44.54864502	-44.49199295	0.16036953	5.18835354	-4.56054687	4.80957031	-4.60937500	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00087115	-44.51667023	-44.41709137	0.04660000	-0.26159766	-4.56054687	4.80957031	-4.62402344	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00087780	-44.48469162	-44.41709137	0.04660000	10.63830471	-4.56054687	4.80957031	-4.62402344	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00088445	-44.45270157	-44.49199295	0.16036953	-0.26159766	-4.54589844	4.80468750	-4.61914062	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00089110	-44.42069626	-44.19238281	0.04660000	5.18835354	-4.54589844	4.81445312	-4.62890625	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00089775	-44.38866806	-44.26728439	0.04660000	-5.71154881	-4.56054687	4.81445312	-4.63867187	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00090440	-44.35661697	-44.34218597	-0.29470858	-27.51135445	-4.54589844	4.80957031	-4.61914062	-0.02441406	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00091105	-44.32453537	-44.34218597	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.59960937	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
